age,NativeCountry,WorkClass,EducationNumber,EducationLevel,MaritalStatus,Occupation,Relationship,CapitalGain,CapitalLoss,HoursPerWeek
35,1,2,14,6,4,9,1,1.7172462904461023,-0.21637494832950377,55
35,0,2,9,3,0,12,4,-0.1473664551602441,-0.21637494832950377,40
53,0,2,13,5,2,11,0,-0.1473664551602441,-0.21637494832950377,50
21,0,2,10,4,2,0,0,-0.1473664551602441,-0.21637494832950377,40
44,0,2,13,5,0,13,1,-0.1473664551602441,-0.21637494832950377,40
38,1,2,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,40
57,0,2,10,4,0,11,1,-0.1473664551602441,-0.21637494832950377,48
22,0,2,10,4,3,0,3,-0.1473664551602441,-0.21637494832950377,39
29,0,2,9,3,2,9,0,-0.1473664551602441,-0.21637494832950377,40
26,1,2,11,8,4,9,3,-0.1473664551602441,-0.21637494832950377,60
29,0,2,9,3,4,7,3,-0.1473664551602441,-0.21637494832950377,35
17,1,2,4,1,4,4,2,-0.1473664551602441,-0.21637494832950377,40
71,0,2,7,2,4,8,1,-0.1473664551602441,-0.21637494832950377,75
42,0,2,13,5,2,12,0,-0.1473664551602441,-0.21637494832950377,50
23,0,2,9,3,2,6,3,0.14230216694317727,-0.21637494832950377,40
53,1,2,5,2,2,7,0,-0.1473664551602441,-0.21637494832950377,40
45,0,2,9,3,3,0,4,-0.1473664551602441,-0.21637494832950377,30
23,0,2,12,9,4,11,1,-0.1473664551602441,-0.21637494832950377,40
21,0,2,9,3,4,2,3,-0.1473664551602441,-0.21637494832950377,40
25,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
47,0,2,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,60
27,0,2,9,3,4,0,1,-0.1473664551602441,-0.21637494832950377,40
17,0,2,7,2,4,11,4,-0.1473664551602441,-0.21637494832950377,15
45,0,2,11,8,2,2,0,-0.1473664551602441,-0.21637494832950377,40
41,0,3,13,5,2,11,0,0.9105776620516814,-0.21637494832950377,45
27,0,3,9,3,4,11,1,-0.1473664551602441,-0.21637494832950377,50
25,0,4,13,5,2,3,5,-0.1473664551602441,-0.21637494832950377,40
59,0,2,10,4,2,9,0,-0.1473664551602441,-0.21637494832950377,36
46,0,2,16,7,2,3,0,1.920083130816859,-0.21637494832950377,60
21,0,2,10,4,4,12,3,-0.1473664551602441,-0.21637494832950377,35
37,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
76,0,4,4,1,2,2,0,-0.1473664551602441,-0.21637494832950377,10
49,0,3,9,3,5,7,1,-0.1473664551602441,-0.21637494832950377,45
60,0,2,9,3,6,7,4,-0.1473664551602441,-0.21637494832950377,40
47,0,2,9,3,2,7,5,-0.1473664551602441,-0.21637494832950377,35
31,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,50
41,0,2,9,3,2,3,0,-0.1473664551602441,-0.21637494832950377,60
34,0,2,10,4,2,4,0,-0.1473664551602441,-0.21637494832950377,40
27,0,2,9,3,4,6,1,-0.1473664551602441,-0.21637494832950377,40
50,0,2,10,4,2,3,0,-0.1473664551602441,-0.21637494832950377,84
46,0,2,14,6,4,12,1,-0.1473664551602441,-0.21637494832950377,35
55,0,0,9,3,2,3,0,-0.1473664551602441,-0.21637494832950377,40
37,0,2,10,4,2,7,5,-0.1473664551602441,-0.21637494832950377,40
23,0,2,7,2,5,7,4,-0.1473664551602441,-0.21637494832950377,40
28,0,2,14,6,2,9,0,-0.1473664551602441,-0.21637494832950377,45
41,0,3,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
49,0,4,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
37,0,4,10,4,0,3,4,-0.1473664551602441,-0.21637494832950377,40
43,0,2,11,8,2,2,0,-0.1473664551602441,-0.21637494832950377,50
37,0,4,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,55
37,0,3,13,5,0,11,1,-0.1473664551602441,-0.21637494832950377,60
42,0,2,9,3,2,11,0,-0.1473664551602441,-0.21637494832950377,40
31,0,2,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,60
20,0,2,10,4,4,7,1,-0.1473664551602441,-0.21637494832950377,20
26,0,2,7,2,4,7,3,-0.0021881196167241423,-0.21637494832950377,32
56,0,2,8,2,2,9,0,-0.1473664551602441,-0.21637494832950377,40
40,0,2,9,3,3,0,4,-0.1473664551602441,-0.21637494832950377,40
40,0,1,12,9,2,10,0,-0.1473664551602441,-0.21637494832950377,40
40,0,2,9,3,4,0,1,0.795123042600484,-0.21637494832950377,38
58,1,2,14,6,2,3,0,1.920083130816859,-0.21637494832950377,40
38,0,2,7,2,2,11,0,-0.1473664551602441,-0.21637494832950377,50
31,0,2,13,5,4,3,1,-0.1473664551602441,4.043571688140149,38
30,1,2,9,3,4,6,1,-0.1473664551602441,-0.21637494832950377,50
45,0,4,4,1,2,3,0,-0.1473664551602441,-0.21637494832950377,55
22,0,5,8,2,4,3,1,-0.1473664551602441,-0.21637494832950377,50
29,0,2,9,3,0,0,4,-0.1473664551602441,-0.21637494832950377,50
41,0,1,10,4,2,3,0,-0.1473664551602441,-0.21637494832950377,40
48,0,2,12,9,2,9,5,-0.1473664551602441,-0.21637494832950377,30
53,0,2,10,4,0,2,1,-0.1473664551602441,-0.21637494832950377,48
34,0,2,11,8,4,9,1,0.07817600166992578,-0.21637494832950377,20
26,0,1,14,6,3,9,1,-0.1473664551602441,-0.21637494832950377,40
47,0,3,9,3,2,4,0,1.920083130816859,-0.21637494832950377,40
47,1,2,2,1,3,4,1,-0.1473664551602441,-0.21637494832950377,12
45,0,2,9,3,0,7,2,-0.1473664551602441,-0.21637494832950377,35
21,0,2,10,4,4,5,1,-0.1473664551602441,-0.21637494832950377,40
39,0,2,4,1,2,13,0,-0.1473664551602441,-0.21637494832950377,40
29,0,2,16,7,0,9,1,-0.1473664551602441,-0.21637494832950377,60
19,0,2,9,3,4,7,3,-0.1473664551602441,-0.21637494832950377,40
50,1,2,16,7,2,9,0,-0.1473664551602441,-0.21637494832950377,37
42,0,2,13,5,2,0,5,-0.1473664551602441,-0.21637494832950377,40
25,0,2,9,3,2,0,5,-0.1473664551602441,-0.21637494832950377,40
18,0,2,9,3,4,11,3,-0.1473664551602441,-0.21637494832950377,15
20,0,2,8,2,4,6,3,-0.1473664551602441,-0.21637494832950377,40
60,0,2,10,4,6,11,1,-0.1473664551602441,-0.21637494832950377,15
38,0,2,13,5,4,11,1,-0.1473664551602441,5.763699479890962,45
20,0,2,10,4,4,7,3,-0.1473664551602441,-0.21637494832950377,40
42,0,1,9,3,2,0,0,-0.1473664551602441,-0.21637494832950377,8
64,0,5,5,2,2,2,0,-0.1473664551602441,-0.21637494832950377,40
19,0,2,9,3,4,7,3,-0.1473664551602441,-0.21637494832950377,20
39,0,5,9,3,0,7,4,-0.1473664551602441,-0.21637494832950377,40
39,0,0,9,3,2,0,0,-0.1473664551602441,-0.21637494832950377,40
30,0,3,10,4,2,2,0,-0.1473664551602441,-0.21637494832950377,70
58,0,4,9,3,0,3,1,-0.1473664551602441,-0.21637494832950377,70
23,0,2,9,3,4,0,3,-0.1473664551602441,-0.21637494832950377,40
31,0,0,12,9,2,12,0,-0.1473664551602441,-0.21637494832950377,40
61,0,2,4,1,2,13,0,-0.1473664551602441,-0.21637494832950377,40
40,0,3,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,50
21,0,2,10,4,4,0,3,-0.1473664551602441,-0.21637494832950377,40
31,0,2,12,9,5,13,1,-0.1473664551602441,-0.21637494832950377,45
57,0,5,10,4,0,2,1,-0.1473664551602441,-0.21637494832950377,40
53,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
26,0,2,13,5,4,9,3,-0.1473664551602441,-0.21637494832950377,40
32,0,5,14,6,2,9,0,-0.1473664551602441,-0.21637494832950377,50
45,0,1,14,6,0,9,4,0.0598738987056716,-0.21637494832950377,45
32,0,2,11,8,0,11,1,-0.1473664551602441,-0.21637494832950377,50
25,0,2,6,2,2,13,0,-0.1473664551602441,-0.21637494832950377,40
36,0,1,10,4,2,2,0,-0.1473664551602441,-0.21637494832950377,40
26,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
28,0,4,10,4,2,2,0,-0.1473664551602441,-0.21637494832950377,40
24,0,2,11,8,2,2,0,-0.1473664551602441,-0.21637494832950377,40
21,0,2,10,4,4,10,3,-0.1473664551602441,-0.21637494832950377,15
31,0,2,9,3,2,3,0,-0.1473664551602441,-0.21637494832950377,40
44,0,2,13,5,2,11,0,-0.1473664551602441,-0.21637494832950377,40
23,1,2,9,3,4,2,3,-0.1473664551602441,-0.21637494832950377,1
49,0,5,10,4,2,9,0,-0.1473664551602441,-0.21637494832950377,50
46,0,2,7,2,2,7,0,0.9105776620516814,-0.21637494832950377,40
28,1,2,11,8,2,5,5,-0.1473664551602441,-0.21637494832950377,30
36,0,3,10,4,2,11,0,1.920083130816859,-0.21637494832950377,60
74,0,2,13,5,6,7,1,-0.1473664551602441,-0.21637494832950377,8
45,0,1,12,9,0,9,4,-0.1473664551602441,-0.21637494832950377,48
23,1,2,4,1,4,2,1,-0.1473664551602441,-0.21637494832950377,25
32,0,2,9,3,4,6,4,-0.1473664551602441,-0.21637494832950377,40
38,0,2,9,3,4,9,1,-0.1473664551602441,-0.21637494832950377,40
52,0,0,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,40
41,0,4,9,3,0,13,1,-0.1473664551602441,3.674099004563517,40
26,0,2,9,3,4,7,3,-0.1473664551602441,-0.21637494832950377,24
21,0,2,9,3,4,7,4,-0.1473664551602441,-0.21637494832950377,35
23,0,2,9,3,4,2,1,-0.1473664551602441,-0.21637494832950377,65
29,0,2,9,3,5,7,4,-0.1473664551602441,-0.21637494832950377,30
55,0,2,4,1,2,13,0,-0.1473664551602441,-0.21637494832950377,50
43,1,2,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,55
34,0,2,9,3,2,2,0,0.3904126304360365,-0.21637494832950377,46
51,0,2,7,2,4,7,1,-0.1473664551602441,-0.21637494832950377,40
43,0,1,10,4,0,0,1,-0.1473664551602441,-0.21637494832950377,40
24,0,2,6,2,2,5,0,-0.1473664551602441,-0.21637494832950377,40
27,0,2,10,4,0,11,1,-0.1473664551602441,-0.21637494832950377,50
24,0,2,13,5,4,3,3,-0.1473664551602441,-0.21637494832950377,50
40,0,2,14,6,2,9,0,0.9105776620516814,-0.21637494832950377,40
29,1,2,3,1,4,7,2,-0.1473664551602441,-0.21637494832950377,40
45,0,2,14,6,2,3,0,-0.1473664551602441,4.437512761357619,50
33,0,0,10,4,0,7,1,-0.1473664551602441,-0.21637494832950377,40
43,1,1,9,3,2,3,0,-0.1473664551602441,-0.21637494832950377,40
34,0,2,9,3,0,6,4,-0.1473664551602441,-0.21637494832950377,20
29,0,2,9,3,4,12,3,-0.1473664551602441,-0.21637494832950377,40
48,0,2,6,2,2,4,0,-0.1473664551602441,-0.21637494832950377,40
45,0,2,6,2,2,2,0,0.24193165977114736,-0.21637494832950377,40
68,0,4,10,4,0,13,1,-0.1473664551602441,-0.21637494832950377,20
66,0,1,9,3,2,3,0,0.3249103671955479,-0.21637494832950377,20
64,0,4,9,3,2,3,0,-0.1473664551602441,-0.21637494832950377,45
23,0,2,9,3,4,5,3,-0.1473664551602441,-0.21637494832950377,40
52,0,2,9,3,0,13,1,-0.1473664551602441,-0.21637494832950377,45
72,0,2,6,2,6,0,1,-0.1473664551602441,-0.21637494832950377,20
47,0,2,10,4,2,3,0,-0.1473664551602441,-0.21637494832950377,45
41,0,2,9,3,2,2,0,-0.1473664551602441,4.682196657765985,60
34,0,2,9,3,4,7,4,-0.1473664551602441,-0.21637494832950377,32
18,0,2,7,2,4,11,3,-0.1473664551602441,-0.21637494832950377,18
69,0,2,9,3,2,11,0,-0.1473664551602441,-0.21637494832950377,10
41,0,2,15,10,2,9,0,-0.1473664551602441,-0.21637494832950377,60
36,0,2,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,45
23,0,2,10,4,2,3,5,-0.1473664551602441,-0.21637494832950377,40
41,0,2,10,4,0,2,1,-0.1473664551602441,-0.21637494832950377,50
25,0,2,10,4,2,11,0,-0.1473664551602441,-0.21637494832950377,43
47,0,2,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,50
65,0,2,10,4,5,0,1,-0.1473664551602441,-0.21637494832950377,38
27,0,2,9,3,4,3,1,-0.1473664551602441,-0.21637494832950377,40
31,0,2,9,3,4,7,1,-0.1473664551602441,-0.21637494832950377,38
60,0,2,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,60
47,0,2,9,3,2,6,0,0.5651770722751552,-0.21637494832950377,40
37,0,0,10,4,0,0,4,-0.1473664551602441,-0.21637494832950377,40
33,0,2,9,3,4,6,1,-0.1473664551602441,-0.21637494832950377,40
50,1,2,3,1,2,5,0,-0.1473664551602441,-0.21637494832950377,55
52,0,2,7,2,0,6,1,-0.1473664551602441,-0.21637494832950377,20
32,0,2,9,3,2,0,0,-0.1473664551602441,-0.21637494832950377,40
45,0,2,13,5,4,12,3,-0.1473664551602441,-0.21637494832950377,40
24,0,2,10,4,2,12,0,-0.1473664551602441,-0.21637494832950377,50
44,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
33,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,40
22,0,2,10,4,4,11,2,-0.1473664551602441,-0.21637494832950377,38
37,0,4,9,3,4,4,3,-0.1473664551602441,-0.21637494832950377,85
27,0,0,10,4,4,0,4,-0.1473664551602441,-0.21637494832950377,40
37,0,2,14,6,2,3,0,-0.1473664551602441,4.621025683663894,40
47,0,2,13,5,2,11,0,-0.1473664551602441,-0.21637494832950377,70
37,0,2,11,8,2,9,5,-0.1473664551602441,-0.21637494832950377,30
40,0,1,13,5,4,9,4,-0.1473664551602441,-0.21637494832950377,45
58,0,2,9,3,0,0,4,-0.1473664551602441,-0.21637494832950377,36
45,0,1,11,8,2,10,0,-0.1473664551602441,-0.21637494832950377,60
39,1,4,13,5,0,2,1,-0.1473664551602441,3.8673992827261263,60
32,0,1,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,40
35,0,2,7,2,4,11,1,-0.1473664551602441,-0.21637494832950377,45
45,0,2,14,6,0,3,1,-0.1473664551602441,-0.21637494832950377,40
43,0,2,13,5,4,9,1,-0.1473664551602441,-0.21637494832950377,45
40,1,3,10,4,2,3,0,-0.1473664551602441,-0.21637494832950377,50
23,0,2,13,5,4,7,1,-0.1473664551602441,-0.21637494832950377,40
25,1,2,13,5,4,2,1,-0.1473664551602441,-0.21637494832950377,40
37,0,2,10,4,2,3,0,-0.1473664551602441,-0.21637494832950377,57
36,0,2,9,3,4,11,1,-0.1473664551602441,-0.21637494832950377,40
69,0,1,9,3,2,2,0,0.04858989537432692,-0.21637494832950377,6
31,0,2,10,4,2,0,0,-0.1473664551602441,-0.21637494832950377,50
58,0,1,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,48
33,0,3,12,9,2,3,0,-0.1473664551602441,4.400810176896364,60
23,0,2,10,4,2,7,0,-0.1473664551602441,-0.21637494832950377,40
60,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
21,0,2,11,8,4,0,3,-0.1473664551602441,-0.21637494832950377,40
55,1,2,14,6,4,9,2,-0.1473664551602441,-0.21637494832950377,40
29,0,2,9,3,4,2,3,-0.1473664551602441,-0.21637494832950377,45
56,1,4,7,2,6,7,4,-0.1473664551602441,-0.21637494832950377,65
24,1,2,9,3,3,13,3,-0.1473664551602441,-0.21637494832950377,40
29,0,2,10,4,2,0,5,-0.1473664551602441,-0.21637494832950377,40
32,0,2,10,4,0,2,3,-0.1473664551602441,-0.21637494832950377,40
18,0,2,10,4,4,7,3,-0.1473664551602441,-0.21637494832950377,20
66,0,2,4,1,2,2,0,-0.1473664551602441,-0.21637494832950377,40
34,0,2,10,4,2,3,5,-0.1473664551602441,4.400810176896364,40
19,0,2,10,4,4,11,2,-0.1473664551602441,-0.21637494832950377,40
45,0,5,14,6,2,9,0,-0.1473664551602441,-0.21637494832950377,40
48,0,5,16,7,2,9,5,-0.1473664551602441,4.437512761357619,46
30,0,2,9,3,2,5,0,-0.1473664551602441,-0.21637494832950377,40
38,0,2,13,5,0,11,3,-0.1473664551602441,-0.21637494832950377,50
36,0,2,10,4,2,11,0,-0.1473664551602441,-0.21637494832950377,44
42,1,2,4,1,2,5,0,-0.1473664551602441,-0.21637494832950377,30
21,0,2,10,4,4,2,3,-0.1473664551602441,-0.21637494832950377,40
23,0,2,13,5,4,6,3,-0.1473664551602441,-0.21637494832950377,40
31,0,5,10,4,2,0,0,-0.1473664551602441,-0.21637494832950377,38
46,0,3,9,3,2,10,0,-0.1473664551602441,-0.21637494832950377,70
36,0,2,12,9,2,3,5,-0.1473664551602441,-0.21637494832950377,37
77,0,1,13,5,2,0,0,0.3780277487309021,-0.21637494832950377,14
25,0,2,10,4,4,11,3,-0.1473664551602441,-0.21637494832950377,24
25,0,2,13,5,4,3,3,-0.1473664551602441,-0.21637494832950377,40
39,0,1,12,9,4,13,1,-0.1473664551602441,-0.21637494832950377,48
32,0,5,9,3,2,10,0,-0.1473664551602441,-0.21637494832950377,45
22,0,2,13,5,4,4,1,-0.1473664551602441,-0.21637494832950377,20
29,0,2,9,3,4,10,2,-0.1473664551602441,-0.21637494832950377,40
24,0,5,13,5,2,3,5,-0.1473664551602441,-0.21637494832950377,40
31,0,2,12,9,2,0,5,-0.1473664551602441,4.041124849176066,40
27,0,2,13,5,4,9,1,-0.1473664551602441,-0.21637494832950377,40
43,0,2,10,4,2,2,0,1.920083130816859,-0.21637494832950377,60
30,1,2,10,4,4,11,3,-0.1473664551602441,-0.21637494832950377,40
64,0,2,9,3,2,5,0,-0.1473664551602441,-0.21637494832950377,18
44,0,1,14,6,2,9,0,1.920083130816859,-0.21637494832950377,35
56,1,2,4,1,2,2,0,-0.1473664551602441,-0.21637494832950377,40
22,0,2,11,8,4,0,1,-0.1473664551602441,-0.21637494832950377,40
35,1,2,16,7,2,9,0,-0.1473664551602441,4.437512761357619,40
34,0,2,10,4,4,7,3,-0.1473664551602441,-0.21637494832950377,40
50,0,2,9,3,0,0,1,-0.1473664551602441,-0.21637494832950377,40
58,0,2,10,4,2,11,0,-0.1473664551602441,-0.21637494832950377,40
32,1,2,3,1,2,2,0,-0.1473664551602441,-0.21637494832950377,60
37,1,2,10,4,2,2,0,-0.1473664551602441,-0.21637494832950377,40
39,0,2,9,3,0,6,4,-0.1473664551602441,4.006869103678895,40
49,0,3,10,4,2,9,5,-0.1473664551602441,-0.21637494832950377,65
32,1,4,9,3,2,7,5,-0.1473664551602441,-0.21637494832950377,5
71,0,5,15,10,2,7,0,-0.1473664551602441,-0.21637494832950377,28
22,0,2,13,5,4,0,3,-0.1473664551602441,-0.21637494832950377,40
30,0,2,13,5,2,0,0,-0.1473664551602441,-0.21637494832950377,40
19,0,2,10,4,4,4,3,-0.1473664551602441,-0.21637494832950377,50
50,0,2,9,3,0,11,1,-0.1473664551602441,-0.21637494832950377,33
18,0,2,5,2,4,7,3,-0.1473664551602441,-0.21637494832950377,15
24,0,2,13,5,4,12,1,0.358211938002687,-0.21637494832950377,40
34,0,2,9,3,4,7,4,-0.1473664551602441,-0.21637494832950377,40
34,0,2,9,3,4,0,3,-0.1473664551602441,-0.21637494832950377,50
47,1,2,10,4,3,3,4,-0.1473664551602441,-0.21637494832950377,35
29,0,2,9,3,4,2,2,-0.1473664551602441,-0.21637494832950377,40
42,0,1,13,5,0,13,1,-0.1473664551602441,-0.21637494832950377,33
35,0,2,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,60
20,0,2,10,4,4,7,3,-0.1473664551602441,-0.21637494832950377,35
45,0,2,10,4,2,6,0,-0.1473664551602441,-0.21637494832950377,84
27,0,2,9,3,4,6,3,-0.1473664551602441,-0.21637494832950377,40
28,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,45
26,0,2,10,4,2,13,0,0.8569098413294324,-0.21637494832950377,55
21,0,2,9,3,4,6,1,-0.1473664551602441,-0.21637494832950377,44
30,0,2,9,3,4,6,1,-0.1473664551602441,4.043571688140149,42
42,0,2,10,4,2,12,0,-0.1473664551602441,-0.21637494832950377,50
34,0,2,9,3,4,5,1,-0.1473664551602441,-0.21637494832950377,40
23,0,2,10,4,4,7,3,-0.1473664551602441,-0.21637494832950377,20
23,0,2,11,8,4,2,4,-0.1473664551602441,-0.21637494832950377,40
58,0,2,8,2,2,7,5,-0.1473664551602441,-0.21637494832950377,24
28,0,2,6,2,2,2,0,-0.1473664551602441,-0.21637494832950377,40
30,1,2,9,3,4,7,1,-0.1473664551602441,-0.21637494832950377,40
20,0,5,10,4,4,0,3,-0.1473664551602441,-0.21637494832950377,40
61,1,2,3,1,2,5,0,0.8569098413294324,-0.21637494832950377,40
47,0,1,10,4,2,9,0,0.9105776620516814,-0.21637494832950377,50
32,1,2,8,2,2,2,2,-0.1473664551602441,-0.21637494832950377,40
39,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
43,0,2,10,4,0,3,1,-0.1473664551602441,-0.21637494832950377,45
29,0,4,11,8,4,0,1,0.15179724291711363,-0.21637494832950377,40
34,0,2,10,4,2,6,0,0.8569098413294324,-0.21637494832950377,40
23,0,2,9,3,4,5,3,-0.1473664551602441,-0.21637494832950377,24
18,0,1,7,2,4,10,3,-0.1473664551602441,-0.21637494832950377,10
55,0,2,13,5,2,6,0,-0.1473664551602441,-0.21637494832950377,40
24,0,2,7,2,4,6,4,-0.1473664551602441,-0.21637494832950377,40
22,1,2,10,4,4,9,2,-0.1473664551602441,-0.21637494832950377,20
45,1,2,3,1,2,13,0,-0.1473664551602441,-0.21637494832950377,38
34,0,2,13,5,4,7,1,-0.1473664551602441,-0.21637494832950377,15
23,0,2,11,8,4,9,1,-0.1473664551602441,-0.21637494832950377,36
39,0,2,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,60
20,1,2,9,3,4,7,2,-0.1473664551602441,-0.21637494832950377,40
44,0,0,9,3,0,0,4,-0.1473664551602441,-0.21637494832950377,40
65,1,2,10,4,6,9,1,0.10693644918518234,-0.21637494832950377,20
45,0,2,6,2,2,2,0,-0.1473664551602441,-0.21637494832950377,60
29,0,0,9,3,2,12,0,-0.1473664551602441,-0.21637494832950377,40
60,0,2,10,4,2,2,0,-0.1473664551602441,-0.21637494832950377,65
41,0,2,9,3,2,11,0,-0.1473664551602441,4.437512761357619,40
35,0,2,10,4,4,9,1,-0.1473664551602441,-0.21637494832950377,40
17,0,2,7,2,4,2,3,-0.1473664551602441,-0.21637494832950377,15
45,0,2,11,8,0,9,1,-0.1473664551602441,-0.21637494832950377,32
48,0,2,10,4,0,5,2,-0.1473664551602441,-0.21637494832950377,40
25,0,2,7,2,4,7,4,-0.1473664551602441,-0.21637494832950377,32
38,0,3,9,3,2,3,0,-0.1473664551602441,-0.21637494832950377,40
23,0,2,9,3,4,11,3,-0.1473664551602441,-0.21637494832950377,35
51,0,2,4,1,0,6,1,-0.1473664551602441,-0.21637494832950377,48
39,0,2,10,4,0,0,4,-0.1473664551602441,-0.21637494832950377,35
58,0,4,10,4,2,3,0,-0.1473664551602441,-0.21637494832950377,60
46,1,2,4,1,3,8,4,-0.1473664551602441,3.6838863604198515,24
29,1,2,10,4,4,7,1,-0.1473664551602441,3.674099004563517,40
65,0,2,9,3,0,0,1,-0.1473664551602441,-0.21637494832950377,40
35,0,4,13,5,0,3,4,-0.1473664551602441,-0.21637494832950377,55
63,0,2,9,3,4,2,1,-0.1473664551602441,-0.21637494832950377,40
37,0,0,10,4,2,6,0,-0.1473664551602441,-0.21637494832950377,40
26,1,2,6,2,4,2,1,-0.1473664551602441,-0.21637494832950377,55
47,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,56
43,0,2,10,4,2,9,5,-0.1473664551602441,-0.21637494832950377,40
42,0,2,9,3,5,11,1,-0.1473664551602441,-0.21637494832950377,30
34,0,3,10,4,2,4,0,-0.1473664551602441,-0.21637494832950377,72
34,0,2,9,3,0,3,4,0.26229790968625727,-0.21637494832950377,50
32,0,4,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,45
24,0,1,10,4,2,10,0,-0.1473664551602441,-0.21637494832950377,40
49,0,2,7,2,2,7,5,-0.1473664551602441,-0.21637494832950377,6
50,1,2,9,3,5,9,4,-0.1473664551602441,-0.21637494832950377,60
24,0,2,10,4,4,11,3,-0.1473664551602441,4.0949553063859065,40
69,0,1,10,4,2,7,0,-0.1473664551602441,-0.21637494832950377,40
25,0,2,10,4,4,11,3,-0.1473664551602441,-0.21637494832950377,40
50,0,5,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,40
40,0,2,14,6,4,11,1,-0.1473664551602441,-0.21637494832950377,50
41,0,1,11,8,0,9,4,-0.1473664551602441,-0.21637494832950377,40
44,0,2,9,3,0,0,1,-0.1473664551602441,-0.21637494832950377,40
47,0,2,9,3,5,9,2,1.7907299218965664,-0.21637494832950377,38
47,0,2,7,2,0,2,3,-0.1473664551602441,-0.21637494832950377,8
19,0,2,10,4,4,7,3,-0.1473664551602441,-0.21637494832950377,20
69,0,2,8,2,2,13,0,1.1442390968885505,-0.21637494832950377,60
57,0,2,6,2,2,6,0,-0.1473664551602441,-0.21637494832950377,40
39,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,50
71,0,5,9,3,2,10,0,-0.1473664551602441,-0.21637494832950377,28
22,0,2,9,3,4,5,3,-0.1473664551602441,-0.21637494832950377,40
45,0,2,9,3,0,0,4,-0.1473664551602441,-0.21637494832950377,40
33,0,2,11,8,4,9,4,-0.1473664551602441,-0.21637494832950377,55
41,0,3,9,3,2,11,0,-0.1473664551602441,4.400810176896364,55
31,0,2,12,9,2,0,0,-0.1473664551602441,-0.21637494832950377,40
23,0,2,10,4,3,5,4,-0.1473664551602441,-0.21637494832950377,40
48,1,2,13,5,5,0,4,-0.1473664551602441,-0.21637494832950377,40
36,0,2,13,5,2,2,0,-0.1473664551602441,-0.21637494832950377,50
33,0,2,9,3,5,12,1,-0.1473664551602441,-0.21637494832950377,46
39,0,2,9,3,6,0,3,-0.1473664551602441,-0.21637494832950377,40
50,0,2,7,2,2,13,0,-0.1473664551602441,-0.21637494832950377,40
27,1,2,13,5,4,12,1,-0.1473664551602441,-0.21637494832950377,40
59,0,4,4,1,2,4,0,-0.1473664551602441,-0.21637494832950377,70
42,0,2,9,3,0,13,1,-0.1473664551602441,-0.21637494832950377,40
21,0,2,9,3,4,0,4,-0.1473664551602441,-0.21637494832950377,40
20,0,2,7,2,4,7,3,-0.1473664551602441,-0.21637494832950377,40
68,0,5,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,20
53,0,2,14,6,2,9,0,0.2796367440734454,-0.21637494832950377,40
28,0,2,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,60
41,0,2,9,3,0,2,4,0.0598738987056716,-0.21637494832950377,50
26,0,2,9,3,4,0,3,-0.1473664551602441,-0.21637494832950377,40
29,0,2,10,4,4,9,1,-0.1473664551602441,-0.21637494832950377,45
48,0,4,9,3,0,9,1,-0.1473664551602441,-0.21637494832950377,15
28,0,2,13,5,2,3,0,0.2796367440734454,-0.21637494832950377,40
